Date,Median_Price
19-12-2024,1534.1
19-12-2024,1534.1
19-12-2024,1600.8
19-12-2024,1600.8
19-12-2024,1667.5
20-12-2024,1667.5
20-12-2024,1734.2
20-12-2024,1800.9
20-12-2024,1867.6
20-12-2024,1934.3
20-12-2024,2001
20-12-2024,2001
20-12-2024,2001
20-12-2024,2134.4
20-12-2024,2134.4
20-12-2024,2267.8
20-12-2024,2334.5
20-12-2024,800.4
20-12-2024,1000.5
21-12-2024,1133.9
21-12-2024,1200.6
21-12-2024,1200.6
21-12-2024,1334
21-12-2024,1200.6
21-12-2024,1334
21-12-2024,1334
21-12-2024,1467.4
21-12-2024,1334
21-12-2024,1600.8
21-12-2024,1600.8
21-12-2024,1600.8
